,loteria,concurso,data,local,dezenasOrdemSorteio,dezenas,trevos,timeCoracao,mesSorte,premiacoes,estadosPremiados,observacao,acumulou,proximoConcurso,dataProximoConcurso,localGanhadores,valorArrecadado,valorAcumuladoConcurso_0_5,valorAcumuladoConcursoEspecial,valorAcumuladoProximoConcurso,valorEstimadoProximoConcurso
7078,maismilionaria,201.0,23/11/2024,"Espaço da Sorte em SAO PAULO, SP","['48', '09', '20', '13', '40', '18', '06', '01']","['09', '13', '18', '20', '40', '48']","['1', '6']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 1, 'valorPremio': 190870.85}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 10, 'valorPremio': 8483.15}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 61, 'valorPremio': 1490.01}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 636, 'valorPremio': 142.91}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 1173, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 7410, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 8769, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 57536, 'valorPremio': 6}]",[],,1.0,202.0,27/11/2024,[],5346402.0,0.0,0.0,23806185.69,25500000.0
7105,maismilionaria,107.0,27/12/2023,"Espaço da Sorte em SAO PAULO, SP","['16', '26', '33', '10', '15', '40', '06', '03']","['10', '15', '16', '26', '33', '40']","['3', '6']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 1, 'valorPremio': 375773.75}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 14, 'valorPremio': 11929.33}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 97, 'valorPremio': 1844.74}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1306, 'valorPremio': 137.01}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 1664, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 13046, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 13162, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 107733, 'valorPremio': 6}]",[],,1.0,108.0,30/12/2023,[],10157172.0,0.0,0.0,113787459.81,115000000.0
7115,maismilionaria,37.0,04/02/2023,"Espaço da Sorte em SAO PAULO, SP","['20', '25', '45', '16', '08', '46', '04', '03']","['08', '16', '20', '25', '45', '46']","['3', '4']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 13, 'valorPremio': 23885.54}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 59, 'valorPremio': 1735.02}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 749, 'valorPremio': 136.67}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 1014, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 7391, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 7743, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 58982, 'valorPremio': 6}]",[],,1.0,38.0,11/02/2023,[],5781588.0,0.0,0.0,26278094.87,26500000.0
7150,maismilionaria,256.0,04/06/2025,"Espaço da Sorte em SAO PAULO, SP","['25', '19', '34', '03', '37', '33', '05', '02']","['03', '19', '25', '33', '34', '37']","['2', '5']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 3, 'valorPremio': 162926.66}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 35, 'valorPremio': 6206.73}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 181, 'valorPremio': 1285.92}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1771, 'valorPremio': 131.42}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 4304, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 23805, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 30400, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 174423, 'valorPremio': 6}]",[],,1.0,257.0,07/06/2025,[],14608152.0,0.0,0.0,106918432.38,108000000.0
7200,maismilionaria,228.0,26/02/2025,"Espaço da Sorte em SAO PAULO, SP","['13', '03', '31', '08', '50', '19', '03', '04']","['03', '08', '13', '19', '31', '50']","['3', '4']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 1, 'valorPremio': 259395.91}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 30, 'valorPremio': 3842.91}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 120, 'valorPremio': 1029.34}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1592, 'valorPremio': 77.58}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 1957, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 14375, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 13854, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 101443, 'valorPremio': 6}]",[],,1.0,229.0,01/03/2025,[],7875996.0,0.0,0.0,51712079.79,53000000.0
7234,maismilionaria,139.0,17/04/2024,"Espaço da Sorte em SAO PAULO, SP","['43', '27', '25', '08', '03', '41', '05', '02']","['03', '08', '25', '27', '41', '43']","['2', '5']",,N/A,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 18, 'valorPremio': 36963.04}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 142, 'valorPremio': 1544.65}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1724, 'valorPremio': 127.22}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 3005, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 18026, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 23810, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 144036, 'valorPremio': 6}]",[],,1.0,140.0,20/04/2024,[],13084428.0,0.0,0.0,170339228.36,174000000.0
7254,maismilionaria,63.0,26/07/2023,"Espaço da Sorte em SAO PAULO, SP","['22', '46', '43', '28', '24', '32', '01', '03']","['22', '24', '28', '32', '43', '46']","['1', '3']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 1, 'valorPremio': 244617.84}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 21, 'valorPremio': 5177.1}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 46, 'valorPremio': 1772.59}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 854, 'valorPremio': 136.39}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 968, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 9045, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 8259, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 71688, 'valorPremio': 6}]",[],,1.0,64.0,29/07/2023,[],6643908.0,0.0,0.0,57523531.9,58500000.0
7305,maismilionaria,137.0,10/04/2024,"Espaço da Sorte em SAO PAULO, SP","['27', '09', '40', '22', '01', '21', '01', '04']","['01', '09', '21', '22', '27', '40']","['1', '4']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 5, 'valorPremio': 104837.28}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 71, 'valorPremio': 3281.29}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 112, 'valorPremio': 2228.68}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1577, 'valorPremio': 158.28}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 2305, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 18632, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 18782, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 149926, 'valorPremio': 6}]",[],,1.0,138.0,13/04/2024,[],14199156.0,0.0,0.0,166797892.65,170000000.0
7320,maismilionaria,157.0,22/06/2024,"Espaço da Sorte em SAO PAULO, SP","['13', '22', '40', '46', '50', '43', '06', '04']","['13', '22', '40', '43', '46', '50']","['4', '6']",, ,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 5, 'valorPremio': 117038.65}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 45, 'valorPremio': 5779.69}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 165, 'valorPremio': 1688.86}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 2598, 'valorPremio': 107.26}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 2719, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 25831, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 19635, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 189585, 'valorPremio': 6}]",[],,1.0,158.0,26/06/2024,[],16447314.0,0.0,0.0,227924429.99,230000000.0
7343,maismilionaria,46.0,08/04/2023,"Espaço da Sorte em SAO PAULO, SP","['29', '11', '17', '02', '46', '16', '02', '05']","['02', '11', '16', '17', '29', '46']","['2', '5']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 5, 'valorPremio': 46354.94}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 187, 'valorPremio': 786.94}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 94, 'valorPremio': 1174.13}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 976, 'valorPremio': 113.08}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 1694, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 10686, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 12136, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 78606, 'valorPremio': 6}]",[],,1.0,47.0,15/04/2023,[],6793938.0,0.0,0.0,34600455.87,36000000.0
7374,maismilionaria,301.0,08/11/2025,"Espaço da Sorte em SAO PAULO, SP","['02', '04', '10', '11', '29', '07', '01', '06']","['02', '04', '07', '10', '11', '29']","['1', '6']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 1, 'valorPremio': 176296.17}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 24, 'valorPremio': 3264.74}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 90, 'valorPremio': 932.78}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1251, 'valorPremio': 67.1}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 1203, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 9411, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 8468, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 60943, 'valorPremio': 6}]",[],,1.0,302.0,12/11/2025,[],5174130.0,0.0,0.0,5081185.6,10000000.0
7383,maismilionaria,122.0,2024-02-17,"Espaço da Sorte em SAO PAULO, SP","['15', '18', '31', '32', '50', '04', '02', '05']","['04', '15', '18', '31', '32', '50']","['2', '5']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 3, 'valorPremio': 168803.11}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 42, 'valorPremio': 5358.83}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 208, 'valorPremio': 1159.36}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 2206, 'valorPremio': 109.31}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 3935, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 22711, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 29707, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 169568, 'valorPremio': 6}]",[],,1.0,123.0,21/02/2024,[],14896686.0,0.0,0.0,140725644.9,143000000.0
7395,maismilionaria,267.0,12/07/2025,"Espaço da Sorte em SAO PAULO, SP","['41', '30', '21', '25', '47', '33', '02', '03']","['21', '25', '30', '33', '41', '47']","['2', '3']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 3, 'valorPremio': 182680.08}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 29, 'valorPremio': 8399.09}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 114, 'valorPremio': 2289.22}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 1959, 'valorPremio': 133.21}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 2793, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 23839, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 22728, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 186729, 'valorPremio': 6}]",[],,1.0,268.0,16/07/2025,[],15515250.0,0.0,0.0,125472095.24,128000000.0
7410,maismilionaria,15.0,03/09/2022,"Espaço da Sorte em SAO PAULO, SP","['37', '41', '03', '50', '39', '35', '06', '04']","['03', '35', '37', '39', '41', '50']","['4', '6']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 1, 'valorPremio': 181887.33}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 9, 'valorPremio': 8982.09}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 37, 'valorPremio': 1638.63}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 620, 'valorPremio': 139.69}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 656, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 6202, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 5473, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 50154, 'valorPremio': 6}]",[],,1.0,16.0,10/09/2022,[],4836516.0,0.0,0.0,12469955.52,13000000.0
7437,maismilionaria,164.0,17/07/2024,"Espaço da Sorte em SAO PAULO, SP","['50', '22', '11', '14', '10', '21', '02', '05']","['10', '11', '14', '21', '22', '50']","['2', '5']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 14, 'valorPremio': 41544.98}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 91, 'valorPremio': 2840.68}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 298, 'valorPremio': 929.41}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 3273, 'valorPremio': 84.62}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 4957, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 30319, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 34063, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 207938, 'valorPremio': 6}]",[],,1.0,165.0,20/07/2024,[],17599704.0,0.0,0.0,244397140.78,247000000.0
7526,maismilionaria,210.0,26/12/2024,"Espaço da Sorte em SAO PAULO, SP","['11', '47', '10', '33', '43', '26', '03', '02']","['10', '11', '26', '33', '43', '47']","['2', '3']", ,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 2, 'valorPremio': 119048.98}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 10, 'valorPremio': 10582.14}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 63, 'valorPremio': 1799.68}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 829, 'valorPremio': 136.76}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 1160, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 10499, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 9342, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 85580, 'valorPremio': 6}]",[],,1.0,211.0,28/12/2024,[],6791328.0,0.0,0.0,30668866.99,31000000.0
7554,maismilionaria,44.0,25/03/2023,"Espaço da Sorte em SAO PAULO, SP","['01', '36', '12', '09', '32', '29', '02', '06']","['01', '09', '12', '29', '32', '36']","['2', '6']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 1, 'valorPremio': 237111.77}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 18, 'valorPremio': 5854.62}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 73, 'valorPremio': 1546.71}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 914, 'valorPremio': 123.53}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 1380, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 10189, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 10504, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 77757, 'valorPremio': 6}]",[],,1.0,45.0,01/04/2023,[],6769782.0,0.0,0.0,32856383.06,34000000.0
7608,maismilionaria,194.0,30/10/2024,"Espaço da Sorte em SAO PAULO, SP","['06', '47', '41', '32', '08', '16', '04', '03']","['06', '08', '16', '32', '41', '47']","['3', '4']",,nan,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 3, 'valorPremio': 70714.05}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 11, 'valorPremio': 8571.4}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 54, 'valorPremio': 1870.74}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 674, 'valorPremio': 149.88}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 905, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 7400, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 7777, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 59014, 'valorPremio': 6}]",[],,1.0,195.0,01/11/2024,[],5715840.0,0.0,0.0,18739529.95,20000000.0
7638,maismilionaria,296.0,22/10/2025,"Espaço da Sorte em SAO PAULO, SP","['30', '17', '14', '24', '38', '22', '03', '01']","['14', '17', '22', '24', '30', '38']","['1', '3']",,,"[{'descricao': '6 acertos + 2 trevos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos + 1 ou nenhum trevo', 'faixa': 2, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 2 trevos', 'faixa': 3, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '5 acertos + 1 ou nenhum trevo', 'faixa': 4, 'ganhadores': 11, 'valorPremio': 23418.94}, {'descricao': '4 acertos + 2 trevos', 'faixa': 5, 'ganhadores': 60, 'valorPremio': 1415.43}, {'descricao': '4 acertos + 1 ou nenhum trevo', 'faixa': 6, 'ganhadores': 683, 'valorPremio': 124.34}, {'descricao': '3 acertos + 2 trevos', 'faixa': 7, 'ganhadores': 874, 'valorPremio': 50}, {'descricao': '3 acertos + 1 trevo', 'faixa': 8, 'ganhadores': 7970, 'valorPremio': 24}, {'descricao': '2 acertos + 2 trevos', 'faixa': 9, 'ganhadores': 6589, 'valorPremio': 12}, {'descricao': '2 acertos + 1 trevo', 'faixa': 10, 'ganhadores': 57693, 'valorPremio': 6}]",[],,1.0,297.0,25/10/2025,[],4989450.0,0.0,0.0,2047796.25,10000000.0
